"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0002495","antigen processing and presentation of peptide antigen via MHC class II","1/216","24/9179",0.0416666666666667,1.77064043209877,0.586816668374078,0.435742433233537,0.667027766464248,0.586668325934037,"FCER1G",1
"BP","GO:0002507","tolerance induction","1/216","24/9179",0.0416666666666667,1.77064043209877,0.586816668374078,0.435742433233537,0.667027766464248,0.586668325934037,"IRAK3",1
"BP","GO:0006221","pyrimidine nucleotide biosynthetic process","1/216","24/9179",0.0416666666666667,1.77064043209877,0.586816668374078,0.435742433233537,0.667027766464248,0.586668325934037,"UPP1",1
"BP","GO:0006346","DNA methylation-dependent constitutive heterochromatin formation","1/216","24/9179",0.0416666666666667,1.77064043209877,0.586816668374078,0.435742433233537,0.667027766464248,0.586668325934037,"TDRD9",1
"BP","GO:0006904","vesicle docking involved in exocytosis","1/216","24/9179",0.0416666666666667,1.77064043209877,0.586816668374078,0.435742433233537,0.667027766464248,0.586668325934037,"STXBP2",1
"BP","GO:0010574","regulation of vascular endothelial growth factor production","1/216","24/9179",0.0416666666666667,1.77064043209877,0.586816668374078,0.435742433233537,0.667027766464248,0.586668325934037,"CYP1B1",1
"BP","GO:0010758","regulation of macrophage chemotaxis","1/216","24/9179",0.0416666666666667,1.77064043209877,0.586816668374078,0.435742433233537,0.667027766464248,0.586668325934037,"THBS1",1
"BP","GO:0019432","triglyceride biosynthetic process","1/216","24/9179",0.0416666666666667,1.77064043209877,0.586816668374078,0.435742433233537,0.667027766464248,0.586668325934037,"LDLR",1
"BP","GO:0021545","cranial nerve development","1/216","24/9179",0.0416666666666667,1.77064043209877,0.586816668374078,0.435742433233537,0.667027766464248,0.586668325934037,"EXT1",1
"BP","GO:0031579","membrane raft organization","1/216","24/9179",0.0416666666666667,1.77064043209877,0.586816668374078,0.435742433233537,0.667027766464248,0.586668325934037,"FLOT1",1
"BP","GO:0034381","plasma lipoprotein particle clearance","1/216","24/9179",0.0416666666666667,1.77064043209877,0.586816668374078,0.435742433233537,0.667027766464248,0.586668325934037,"LDLR",1
"BP","GO:0035272","exocrine system development","1/216","24/9179",0.0416666666666667,1.77064043209877,0.586816668374078,0.435742433233537,0.667027766464248,0.586668325934037,"HGF",1
"BP","GO:0036215","response to stem cell factor","1/216","24/9179",0.0416666666666667,1.77064043209877,0.586816668374078,0.435742433233537,0.667027766464248,0.586668325934037,"RABGEF1",1
"BP","GO:0036216","cellular response to stem cell factor stimulus","1/216","24/9179",0.0416666666666667,1.77064043209877,0.586816668374078,0.435742433233537,0.667027766464248,0.586668325934037,"RABGEF1",1
"BP","GO:0038109","Kit signaling pathway","1/216","24/9179",0.0416666666666667,1.77064043209877,0.586816668374078,0.435742433233537,0.667027766464248,0.586668325934037,"RABGEF1",1
"BP","GO:0048713","regulation of oligodendrocyte differentiation","1/216","24/9179",0.0416666666666667,1.77064043209877,0.586816668374078,0.435742433233537,0.667027766464248,0.586668325934037,"DAAM2",1
"BP","GO:0050860","negative regulation of T cell receptor signaling pathway","1/216","24/9179",0.0416666666666667,1.77064043209877,0.586816668374078,0.435742433233537,0.667027766464248,0.586668325934037,"CEACAM1",1
"BP","GO:0050901","leukocyte tethering or rolling","1/216","24/9179",0.0416666666666667,1.77064043209877,0.586816668374078,0.435742433233537,0.667027766464248,0.586668325934037,"EXT1",1
"BP","GO:0051503","adenine nucleotide transport","1/216","24/9179",0.0416666666666667,1.77064043209877,0.586816668374078,0.435742433233537,0.667027766464248,0.586668325934037,"CR1",1
"BP","GO:0071398","cellular response to fatty acid","1/216","24/9179",0.0416666666666667,1.77064043209877,0.586816668374078,0.435742433233537,0.667027766464248,0.586668325934037,"LDLR",1
"BP","GO:0085029","extracellular matrix assembly","1/216","24/9179",0.0416666666666667,1.77064043209877,0.586816668374078,0.435742433233537,0.667027766464248,0.586668325934037,"QSOX1",1
"BP","GO:0086009","membrane repolarization","1/216","24/9179",0.0416666666666667,1.77064043209877,0.586816668374078,0.435742433233537,0.667027766464248,0.586668325934037,"KCNE1",1
"BP","GO:0090630","activation of GTPase activity","1/216","24/9179",0.0416666666666667,1.77064043209877,0.586816668374078,0.435742433233537,0.667027766464248,0.586668325934037,"RALGAPA2",1
"BP","GO:1901016","regulation of potassium ion transmembrane transporter activity","1/216","24/9179",0.0416666666666667,1.77064043209877,0.586816668374078,0.435742433233537,0.667027766464248,0.586668325934037,"KCNE1",1
"BP","GO:1902624","positive regulation of neutrophil migration","1/216","24/9179",0.0416666666666667,1.77064043209877,0.586816668374078,0.435742433233537,0.667027766464248,0.586668325934037,"IL1R1",1
"BP","GO:1904994","regulation of leukocyte adhesion to vascular endothelial cell","1/216","24/9179",0.0416666666666667,1.77064043209877,0.586816668374078,0.435742433233537,0.667027766464248,0.586668325934037,"ALOX5",1
"BP","GO:2000300","regulation of synaptic vesicle exocytosis","1/216","24/9179",0.0416666666666667,1.77064043209877,0.586816668374078,0.435742433233537,0.667027766464248,0.586668325934037,"P2RX1",1
"BP","GO:0019079","viral genome replication","3/216","103/9179",0.029126213592233,1.23772923408846,0.376641494084182,0.43839953883087,0.66769377728153,0.587254099826628,"STOM/LTF/PLSCR1",3
"BP","GO:0051302","regulation of cell division","3/216","103/9179",0.029126213592233,1.23772923408846,0.376641494084182,0.43839953883087,0.66769377728153,0.587254099826628,"SH3GLB1/PDGFC/OSM",3
"BP","GO:0170033","L-amino acid metabolic process","3/216","103/9179",0.029126213592233,1.23772923408846,0.376641494084182,0.43839953883087,0.66769377728153,0.587254099826628,"MTHFS/GCLM/ARG1",3
"BP","GO:0002228","natural killer cell mediated immunity","2/216","63/9179",0.0317460317460317,1.34905937683715,0.431560442308555,0.438776384292046,0.66769377728153,0.587254099826628,"CEACAM1/IL18RAP",2
"BP","GO:0006766","vitamin metabolic process","2/216","63/9179",0.0317460317460317,1.34905937683715,0.431560442308555,0.438776384292046,0.66769377728153,0.587254099826628,"MTHFS/VNN1",2
"BP","GO:0006885","regulation of pH","2/216","63/9179",0.0317460317460317,1.34905937683715,0.431560442308555,0.438776384292046,0.66769377728153,0.587254099826628,"SLC26A6/RAB20",2
"BP","GO:0007338","single fertilization","2/216","63/9179",0.0317460317460317,1.34905937683715,0.431560442308555,0.438776384292046,0.66769377728153,0.587254099826628,"PLB1/FOLR3",2
"BP","GO:0032273","positive regulation of protein polymerization","2/216","63/9179",0.0317460317460317,1.34905937683715,0.431560442308555,0.438776384292046,0.66769377728153,0.587254099826628,"CDC42EP3/CDK5RAP2",2
"BP","GO:0043648","dicarboxylic acid metabolic process","2/216","63/9179",0.0317460317460317,1.34905937683715,0.431560442308555,0.438776384292046,0.66769377728153,0.587254099826628,"MTHFS/GCLM",2
"BP","GO:0048525","negative regulation of viral process","2/216","63/9179",0.0317460317460317,1.34905937683715,0.431560442308555,0.438776384292046,0.66769377728153,0.587254099826628,"LTF/PLSCR1",2
"BP","GO:0070664","negative regulation of leukocyte proliferation","2/216","63/9179",0.0317460317460317,1.34905937683715,0.431560442308555,0.438776384292046,0.66769377728153,0.587254099826628,"CR1/ARG1",2
"BP","GO:1902117","positive regulation of organelle assembly","2/216","63/9179",0.0317460317460317,1.34905937683715,0.431560442308555,0.438776384292046,0.66769377728153,0.587254099826628,"WIPI1/SH3GLB1",2
"BP","GO:0033674","positive regulation of kinase activity","4/216","144/9179",0.0277777777777778,1.18042695473251,0.338760519931466,0.440797657054219,0.669777810102591,0.589087061073211,"THBS1/LTF/S100A12/LILRA5",4
"BP","GO:1902107","positive regulation of leukocyte differentiation","4/216","144/9179",0.0277777777777778,1.18042695473251,0.338760519931466,0.440797657054219,0.669777810102591,0.589087061073211,"TRIB1/ANXA1/VNN1/CR1",4
"BP","GO:1903708","positive regulation of hemopoiesis","4/216","144/9179",0.0277777777777778,1.18042695473251,0.338760519931466,0.440797657054219,0.669777810102591,0.589087061073211,"TRIB1/ANXA1/VNN1/CR1",4
"BP","GO:0009260","ribonucleotide biosynthetic process","3/216","104/9179",0.0288461538461538,1.22582799145299,0.359538439150353,0.444616040500138,0.671864143746109,0.590922045953182,"NDUFB3/NDUFB1/UPP1",3
"BP","GO:0070585","protein localization to mitochondrion","3/216","104/9179",0.0288461538461538,1.22582799145299,0.359538439150353,0.444616040500138,0.671864143746109,0.590922045953182,"UBL5/TSPO/SH3GLB1",3
"BP","GO:0090276","regulation of peptide hormone secretion","3/216","104/9179",0.0288461538461538,1.22582799145299,0.359538439150353,0.444616040500138,0.671864143746109,0.590922045953182,"ENY2/ALOX5/PFKFB2",3
"BP","GO:0040008","regulation of growth","9/216","351/9179",0.0256410256410256,1.08962488129155,0.265781772545727,0.444720207982273,0.671864143746109,0.590922045953182,"MAPK14/EXOSC4/ACVR1B/FGF13/CEACAM1/CDKN2D/CDKN2C/LIN7A/S100A8",9
"BP","GO:0070663","regulation of leukocyte proliferation","5/216","186/9179",0.0268817204301075,1.14234866587017,0.304461077914866,0.445951738248534,0.671864143746109,0.590922045953182,"ANXA1/CD55/BST1/CR1/ARG1",5
"BP","GO:0051924","regulation of calcium ion transport","4/216","145/9179",0.0275862068965517,1.17228607918263,0.324614824777789,0.446044890412453,0.671864143746109,0.590922045953182,"TSPO/PDE4D/P2RX1/LILRA5",4
"BP","GO:0002312","B cell activation involved in immune response","2/216","64/9179",0.03125,1.32798032407407,0.40872729888372,0.446778561788505,0.671864143746109,0.590922045953182,"BATF/CR1",2
"BP","GO:0006970","response to osmotic stress","2/216","64/9179",0.03125,1.32798032407407,0.40872729888372,0.446778561788505,0.671864143746109,0.590922045953182,"TSPO/KCNMA1",2
"BP","GO:0009206","purine ribonucleoside triphosphate biosynthetic process","2/216","64/9179",0.03125,1.32798032407407,0.40872729888372,0.446778561788505,0.671864143746109,0.590922045953182,"NDUFB3/NDUFB1",2
"BP","GO:0015695","organic cation transport","2/216","64/9179",0.03125,1.32798032407407,0.40872729888372,0.446778561788505,0.671864143746109,0.590922045953182,"SLC36A1/SLC22A4",2
"BP","GO:0043255","regulation of carbohydrate biosynthetic process","2/216","64/9179",0.03125,1.32798032407407,0.40872729888372,0.446778561788505,0.671864143746109,0.590922045953182,"GRB10/PPP1R3D",2
"BP","GO:0045834","positive regulation of lipid metabolic process","2/216","64/9179",0.03125,1.32798032407407,0.40872729888372,0.446778561788505,0.671864143746109,0.590922045953182,"ADM/LDLR",2
"BP","GO:0072384","organelle transport along microtubule","2/216","64/9179",0.03125,1.32798032407407,0.40872729888372,0.446778561788505,0.671864143746109,0.590922045953182,"BLOC1S1/KIF1B",2
"BP","GO:0000132","establishment of mitotic spindle orientation","1/216","25/9179",0.04,1.69981481481481,0.543903541245679,0.449055337048016,0.671864143746109,0.590922045953182,"CDK5RAP2",1
"BP","GO:0006584","catecholamine metabolic process","1/216","25/9179",0.04,1.69981481481481,0.543903541245679,0.449055337048016,0.671864143746109,0.590922045953182,"ITGAM",1
"BP","GO:0007528","neuromuscular junction development","1/216","25/9179",0.04,1.69981481481481,0.543903541245679,0.449055337048016,0.671864143746109,0.590922045953182,"LIN7A",1
"BP","GO:0009712","catechol-containing compound metabolic process","1/216","25/9179",0.04,1.69981481481481,0.543903541245679,0.449055337048016,0.671864143746109,0.590922045953182,"ITGAM",1
"BP","GO:0014003","oligodendrocyte development","1/216","25/9179",0.04,1.69981481481481,0.543903541245679,0.449055337048016,0.671864143746109,0.590922045953182,"B4GALT5",1
"BP","GO:0015865","purine nucleotide transport","1/216","25/9179",0.04,1.69981481481481,0.543903541245679,0.449055337048016,0.671864143746109,0.590922045953182,"CR1",1
"BP","GO:0021795","cerebral cortex cell migration","1/216","25/9179",0.04,1.69981481481481,0.543903541245679,0.449055337048016,0.671864143746109,0.590922045953182,"FGF13",1
"BP","GO:0030149","sphingolipid catabolic process","1/216","25/9179",0.04,1.69981481481481,0.543903541245679,0.449055337048016,0.671864143746109,0.590922045953182,"ACER3",1
"BP","GO:0031116","positive regulation of microtubule polymerization","1/216","25/9179",0.04,1.69981481481481,0.543903541245679,0.449055337048016,0.671864143746109,0.590922045953182,"CDK5RAP2",1
"BP","GO:0032367","intracellular cholesterol transport","1/216","25/9179",0.04,1.69981481481481,0.543903541245679,0.449055337048016,0.671864143746109,0.590922045953182,"LDLR",1
"BP","GO:0032892","positive regulation of organic acid transport","1/216","25/9179",0.04,1.69981481481481,0.543903541245679,0.449055337048016,0.671864143746109,0.590922045953182,"MAP2K6",1
"BP","GO:0043616","keratinocyte proliferation","1/216","25/9179",0.04,1.69981481481481,0.543903541245679,0.449055337048016,0.671864143746109,0.590922045953182,"LRG1",1
"BP","GO:0045601","regulation of endothelial cell differentiation","1/216","25/9179",0.04,1.69981481481481,0.543903541245679,0.449055337048016,0.671864143746109,0.590922045953182,"CEACAM1",1
"BP","GO:0045776","negative regulation of blood pressure","1/216","25/9179",0.04,1.69981481481481,0.543903541245679,0.449055337048016,0.671864143746109,0.590922045953182,"IER3",1
"BP","GO:0046427","positive regulation of receptor signaling pathway via JAK-STAT","1/216","25/9179",0.04,1.69981481481481,0.543903541245679,0.449055337048016,0.671864143746109,0.590922045953182,"CYP1B1",1
"BP","GO:0046685","response to arsenic-containing substance","1/216","25/9179",0.04,1.69981481481481,0.543903541245679,0.449055337048016,0.671864143746109,0.590922045953182,"CYP1B1",1
"BP","GO:0090279","regulation of calcium ion import","1/216","25/9179",0.04,1.69981481481481,0.543903541245679,0.449055337048016,0.671864143746109,0.590922045953182,"P2RX1",1
"BP","GO:0097345","mitochondrial outer membrane permeabilization","1/216","25/9179",0.04,1.69981481481481,0.543903541245679,0.449055337048016,0.671864143746109,0.590922045953182,"IER3",1
"BP","GO:0071214","cellular response to abiotic stimulus","6/216","228/9179",0.0263157894736842,1.1182992202729,0.280793940231165,0.449362265457177,0.671864143746109,0.590922045953182,"TSPO/GADD45A/MAPK14/MMP9/TLR5/KCNE1",6
"BP","GO:0104004","cellular response to environmental stimulus","6/216","228/9179",0.0263157894736842,1.1182992202729,0.280793940231165,0.449362265457177,0.671864143746109,0.590922045953182,"TSPO/GADD45A/MAPK14/MMP9/TLR5/KCNE1",6
"BP","GO:1901888","regulation of cell junction assembly","4/216","146/9179",0.0273972602739726,1.1642567224759,0.310568768270626,0.451277243026769,0.674400261876651,0.593152628026103,"THBS1/LRRN1/FLOT1/LIN7A",4
"BP","GO:0009145","purine nucleoside triphosphate biosynthetic process","2/216","65/9179",0.0307692307692308,1.30754985754986,0.386270819027338,0.454716902464248,0.678553828798295,0.59680579851628,"NDUFB3/NDUFB1",2
"BP","GO:0046330","positive regulation of JNK cascade","2/216","65/9179",0.0307692307692308,1.30754985754986,0.386270819027338,0.454716902464248,0.678553828798295,0.59680579851628,"GADD45A/NAIP",2
"BP","GO:0098656","monoatomic anion transmembrane transport","2/216","65/9179",0.0307692307692308,1.30754985754986,0.386270819027338,0.454716902464248,0.678553828798295,0.59680579851628,"SLC26A6/SLC26A8",2
"BP","GO:1901137","carbohydrate derivative biosynthetic process","10/216","396/9179",0.0252525252525253,1.07311541339319,0.230892217879924,0.455846667866737,0.678988223832301,0.597187860283732,"B4GALT5/NDUFB3/GALNT14/NDST2/NDUFB1/UGCG/JAK3/ST6GALNAC3/UPP1/EXT1",10
"BP","GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","3/216","106/9179",0.0283018867924528,1.20269916142558,0.325839426912765,0.456967362898475,0.678988223832301,0.597187860283732,"ADM/PDE4D/MARCO",3
"BP","GO:0030041","actin filament polymerization","3/216","106/9179",0.0283018867924528,1.20269916142558,0.325839426912765,0.456967362898475,0.678988223832301,0.597187860283732,"CDC42EP3/DAAM2/CAPG",3
"BP","GO:0050671","positive regulation of lymphocyte proliferation","3/216","106/9179",0.0283018867924528,1.20269916142558,0.325839426912765,0.456967362898475,0.678988223832301,0.597187860283732,"ANXA1/CD55/BST1",3
"BP","GO:0062197","cellular response to chemical stress","6/216","230/9179",0.0260869565217391,1.10857487922705,0.258869105449619,0.457706359530916,0.678988223832301,0.597187860283732,"TXN/TSPO/CYP1B1/ALOX5/HGF/IL18RAP",6
"BP","GO:0000731","DNA synthesis involved in DNA repair","1/216","26/9179",0.0384615384615385,1.63443732193732,0.502884060165018,0.462055560687696,0.678988223832301,0.597187860283732,"CDKN2D",1
"BP","GO:0002313","mature B cell differentiation involved in immune response","1/216","26/9179",0.0384615384615385,1.63443732193732,0.502884060165018,0.462055560687696,0.678988223832301,0.597187860283732,"CR1",1
"BP","GO:0006783","heme biosynthetic process","1/216","26/9179",0.0384615384615385,1.63443732193732,0.502884060165018,0.462055560687696,0.678988223832301,0.597187860283732,"TSPO",1
"BP","GO:0007099","centriole replication","1/216","26/9179",0.0384615384615385,1.63443732193732,0.502884060165018,0.462055560687696,0.678988223832301,0.597187860283732,"CDK5RAP2",1
"BP","GO:0008053","mitochondrial fusion","1/216","26/9179",0.0384615384615385,1.63443732193732,0.502884060165018,0.462055560687696,0.678988223832301,0.597187860283732,"BCL2A1",1
"BP","GO:0010559","regulation of glycoprotein biosynthetic process","1/216","26/9179",0.0384615384615385,1.63443732193732,0.502884060165018,0.462055560687696,0.678988223832301,0.597187860283732,"JAK3",1
"BP","GO:0030835","negative regulation of actin filament depolymerization","1/216","26/9179",0.0384615384615385,1.63443732193732,0.502884060165018,0.462055560687696,0.678988223832301,0.597187860283732,"CAPG",1
"BP","GO:0031111","negative regulation of microtubule polymerization or depolymerization","1/216","26/9179",0.0384615384615385,1.63443732193732,0.502884060165018,0.462055560687696,0.678988223832301,0.597187860283732,"FGF13",1
"BP","GO:0031641","regulation of myelination","1/216","26/9179",0.0384615384615385,1.63443732193732,0.502884060165018,0.462055560687696,0.678988223832301,0.597187860283732,"CST7",1
"BP","GO:0035330","regulation of hippo signaling","1/216","26/9179",0.0384615384615385,1.63443732193732,0.502884060165018,0.462055560687696,0.678988223832301,0.597187860283732,"MAPK14",1
"BP","GO:0035456","response to interferon-beta","1/216","26/9179",0.0384615384615385,1.63443732193732,0.502884060165018,0.462055560687696,0.678988223832301,0.597187860283732,"PLSCR1",1
"BP","GO:0042220","response to cocaine","1/216","26/9179",0.0384615384615385,1.63443732193732,0.502884060165018,0.462055560687696,0.678988223832301,0.597187860283732,"FKBP5",1
"BP","GO:0043647","inositol phosphate metabolic process","1/216","26/9179",0.0384615384615385,1.63443732193732,0.502884060165018,0.462055560687696,0.678988223832301,0.597187860283732,"ITPKC",1
"BP","GO:0046578","regulation of Ras protein signal transduction","1/216","26/9179",0.0384615384615385,1.63443732193732,0.502884060165018,0.462055560687696,0.678988223832301,0.597187860283732,"RABGEF1",1
"BP","GO:0048147","negative regulation of fibroblast proliferation","1/216","26/9179",0.0384615384615385,1.63443732193732,0.502884060165018,0.462055560687696,0.678988223832301,0.597187860283732,"DACH1",1
"BP","GO:0048199","vesicle targeting, to, from or within Golgi","1/216","26/9179",0.0384615384615385,1.63443732193732,0.502884060165018,0.462055560687696,0.678988223832301,0.597187860283732,"WIPI1",1
"BP","GO:0048645","animal organ formation","1/216","26/9179",0.0384615384615385,1.63443732193732,0.502884060165018,0.462055560687696,0.678988223832301,0.597187860283732,"EXT1",1
"BP","GO:0051932","synaptic transmission, GABAergic","1/216","26/9179",0.0384615384615385,1.63443732193732,0.502884060165018,0.462055560687696,0.678988223832301,0.597187860283732,"ZDHHC3",1
"BP","GO:0060038","cardiac muscle cell proliferation","1/216","26/9179",0.0384615384615385,1.63443732193732,0.502884060165018,0.462055560687696,0.678988223832301,0.597187860283732,"MAPK14",1
"BP","GO:0060251","regulation of glial cell proliferation","1/216","26/9179",0.0384615384615385,1.63443732193732,0.502884060165018,0.462055560687696,0.678988223832301,0.597187860283732,"TSPO",1
"BP","GO:0060425","lung morphogenesis","1/216","26/9179",0.0384615384615385,1.63443732193732,0.502884060165018,0.462055560687696,0.678988223832301,0.597187860283732,"EXT1",1
"BP","GO:0062098","regulation of programmed necrotic cell death","1/216","26/9179",0.0384615384615385,1.63443732193732,0.502884060165018,0.462055560687696,0.678988223832301,0.597187860283732,"TSPO",1
"BP","GO:0098884","postsynaptic neurotransmitter receptor internalization","1/216","26/9179",0.0384615384615385,1.63443732193732,0.502884060165018,0.462055560687696,0.678988223832301,0.597187860283732,"HIP1",1
"BP","GO:0140239","postsynaptic endocytosis","1/216","26/9179",0.0384615384615385,1.63443732193732,0.502884060165018,0.462055560687696,0.678988223832301,0.597187860283732,"HIP1",1
"BP","GO:1902229","regulation of intrinsic apoptotic signaling pathway in response to DNA damage","1/216","26/9179",0.0384615384615385,1.63443732193732,0.502884060165018,0.462055560687696,0.678988223832301,0.597187860283732,"CDKN2D",1
"BP","GO:1905144","response to acetylcholine","1/216","26/9179",0.0384615384615385,1.63443732193732,0.502884060165018,0.462055560687696,0.678988223832301,0.597187860283732,"TSPO",1
"BP","GO:1905330","regulation of morphogenesis of an epithelium","1/216","26/9179",0.0384615384615385,1.63443732193732,0.502884060165018,0.462055560687696,0.678988223832301,0.597187860283732,"HGF",1
"BP","GO:0021761","limbic system development","2/216","66/9179",0.0303030303030303,1.28773849607183,0.364177789946185,0.462589972193713,0.679449682836216,0.597593725518921,"FGF13/ANXA3",2
"BP","GO:0048705","skeletal system morphogenesis","3/216","107/9179",0.0280373831775701,1.19145898234683,0.309236193190527,0.46310011919583,0.679875079752736,0.597967873207248,"MAPK14/LTF/EXT1",3
"BP","GO:0016032","viral process","8/216","315/9179",0.0253968253968254,1.07924750146972,0.222177556360261,0.464247994739132,0.681235872337336,0.599164725793734,"STOM/LDLR/LTF/CD55/ST6GALNAC3/CR1/CLEC5A/PLSCR1",8
"BP","GO:0009636","response to toxic substance","4/216","149/9179",0.0268456375838926,1.14081531195625,0.269013047705895,0.466877836232724,0.684768967224304,0.602272174938904,"TXN/CYP1B1/HP/TXNDC17",4
"BP","GO:0032946","positive regulation of mononuclear cell proliferation","3/216","108/9179",0.0277777777777778,1.18042695473251,0.292792479456144,0.469202957253376,0.687162219980965,0.604377103187588,"ANXA1/CD55/BST1",3
"BP","GO:0051656","establishment of organelle localization","8/216","317/9179",0.0252365930599369,1.07243836896834,0.203754226168954,0.471378186662453,0.687162219980965,0.604377103187588,"BLOC1S1/ATP9A/WIPI1/STXBP2/KIF1B/CDK5RAP2/RABGEF1/LIN7A",8
"BP","GO:0033500","carbohydrate homeostasis","4/216","150/9179",0.0266666666666667,1.13320987654321,0.255350335535551,0.472043570994205,0.687162219980965,0.604377103187588,"ENY2/GCLM/ALOX5/HK3",4
"BP","GO:0042593","glucose homeostasis","4/216","150/9179",0.0266666666666667,1.13320987654321,0.255350335535551,0.472043570994205,0.687162219980965,0.604377103187588,"ENY2/GCLM/ALOX5/HK3",4
"BP","GO:0009416","response to light stimulus","5/216","192/9179",0.0260416666666667,1.10665027006173,0.23183521635359,0.473504382501088,0.687162219980965,0.604377103187588,"MAPK14/MMP9/CDKN2D/KCNE1/EXT1",5
"BP","GO:0001911","negative regulation of leukocyte mediated cytotoxicity","1/216","27/9179",0.037037037037037,1.57390260631001,0.463592367756935,0.474750414712765,0.687162219980965,0.604377103187588,"CEACAM1",1
"BP","GO:0006734","NADH metabolic process","1/216","27/9179",0.037037037037037,1.57390260631001,0.463592367756935,0.474750414712765,0.687162219980965,0.604377103187588,"HK3",1
"BP","GO:0007095","mitotic G2 DNA damage checkpoint signaling","1/216","27/9179",0.037037037037037,1.57390260631001,0.463592367756935,0.474750414712765,0.687162219980965,0.604377103187588,"IER3",1
"BP","GO:0010573","vascular endothelial growth factor production","1/216","27/9179",0.037037037037037,1.57390260631001,0.463592367756935,0.474750414712765,0.687162219980965,0.604377103187588,"CYP1B1",1
"BP","GO:0016180","snRNA processing","1/216","27/9179",0.037037037037037,1.57390260631001,0.463592367756935,0.474750414712765,0.687162219980965,0.604377103187588,"EXOSC4",1
"BP","GO:0019226","transmission of nerve impulse","1/216","27/9179",0.037037037037037,1.57390260631001,0.463592367756935,0.474750414712765,0.687162219980965,0.604377103187588,"P2RX1",1
"BP","GO:0019748","secondary metabolic process","1/216","27/9179",0.037037037037037,1.57390260631001,0.463592367756935,0.474750414712765,0.687162219980965,0.604377103187588,"CYP1B1",1
"BP","GO:0032366","intracellular sterol transport","1/216","27/9179",0.037037037037037,1.57390260631001,0.463592367756935,0.474750414712765,0.687162219980965,0.604377103187588,"LDLR",1
"BP","GO:0032781","positive regulation of ATP-dependent activity","1/216","27/9179",0.037037037037037,1.57390260631001,0.463592367756935,0.474750414712765,0.687162219980965,0.604377103187588,"PLSCR1",1
"BP","GO:0034314","Arp2/3 complex-mediated actin nucleation","1/216","27/9179",0.037037037037037,1.57390260631001,0.463592367756935,0.474750414712765,0.687162219980965,0.604377103187588,"GMFG",1
"BP","GO:0038065","collagen-activated signaling pathway","1/216","27/9179",0.037037037037037,1.57390260631001,0.463592367756935,0.474750414712765,0.687162219980965,0.604377103187588,"OSCAR",1
"BP","GO:0045668","negative regulation of osteoblast differentiation","1/216","27/9179",0.037037037037037,1.57390260631001,0.463592367756935,0.474750414712765,0.687162219980965,0.604377103187588,"TNFAIP6",1
"BP","GO:0045730","respiratory burst","1/216","27/9179",0.037037037037037,1.57390260631001,0.463592367756935,0.474750414712765,0.687162219980965,0.604377103187588,"CD55",1
"BP","GO:0046676","negative regulation of insulin secretion","1/216","27/9179",0.037037037037037,1.57390260631001,0.463592367756935,0.474750414712765,0.687162219980965,0.604377103187588,"ENY2",1
"BP","GO:0051489","regulation of filopodium assembly","1/216","27/9179",0.037037037037037,1.57390260631001,0.463592367756935,0.474750414712765,0.687162219980965,0.604377103187588,"DAAM2",1
"BP","GO:0055021","regulation of cardiac muscle tissue growth","1/216","27/9179",0.037037037037037,1.57390260631001,0.463592367756935,0.474750414712765,0.687162219980965,0.604377103187588,"MAPK14",1
"BP","GO:0060416","response to growth hormone","1/216","27/9179",0.037037037037037,1.57390260631001,0.463592367756935,0.474750414712765,0.687162219980965,0.604377103187588,"JAK3",1
"BP","GO:0061097","regulation of protein tyrosine kinase activity","1/216","27/9179",0.037037037037037,1.57390260631001,0.463592367756935,0.474750414712765,0.687162219980965,0.604377103187588,"LILRA5",1
"BP","GO:0090317","negative regulation of intracellular protein transport","1/216","27/9179",0.037037037037037,1.57390260631001,0.463592367756935,0.474750414712765,0.687162219980965,0.604377103187588,"TXN",1
"BP","GO:0098534","centriole assembly","1/216","27/9179",0.037037037037037,1.57390260631001,0.463592367756935,0.474750414712765,0.687162219980965,0.604377103187588,"CDK5RAP2",1
"BP","GO:1900087","positive regulation of G1/S transition of mitotic cell cycle","1/216","27/9179",0.037037037037037,1.57390260631001,0.463592367756935,0.474750414712765,0.687162219980965,0.604377103187588,"ANXA1",1
"BP","GO:1902235","regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","1/216","27/9179",0.037037037037037,1.57390260631001,0.463592367756935,0.474750414712765,0.687162219980965,0.604377103187588,"GRINA",1
"BP","GO:1905820","positive regulation of chromosome separation","1/216","27/9179",0.037037037037037,1.57390260631001,0.463592367756935,0.474750414712765,0.687162219980965,0.604377103187588,"PLSCR1",1
"BP","GO:0045621","positive regulation of lymphocyte differentiation","3/216","109/9179",0.0275229357798165,1.16959734964322,0.276504924611279,0.475274936032404,0.687598605250071,0.604760915418742,"ANXA1/VNN1/CR1",3
"BP","GO:0003006","developmental process involved in reproduction","11/216","445/9179",0.0247191011235955,1.05044735746983,0.169350326282635,0.47784731698628,0.689471663632866,0.606408319141732,"SLC26A6/CYP1B1/AGFG1/TDRD9/DACH1/SLC26A8/RETN/TLR5/KCNE1/CCNA1/TNFAIP6",11
