"gene","module"
"C17orf103","grey"
"C17orf106 ","grey"
"C17orf108","grey"
"C17orf28","brown"
"C17orf37","grey"
"C17orf39","pink"
"C17orf42","blue"
"C17orf48","blue"
"C17orf49","grey"
"C17orf51","brown"
"C17orf55","brown"
"C17orf56","green"
"C17orf58","yellow"
"C17orf59","grey"
"C17orf60","black"
"C17orf61","turquoise"
"C17orf62","red"
"C17orf63","grey"
"C17orf67","brown"
"C17orf68","turquoise"
"C17orf70","turquoise"
"C17orf71","yellow"
"C17orf76","pink"
"C17orf79","turquoise"
"C17orf80","blue"
"C17orf81","turquoise"
"C17orf82","brown"
"C17orf85","black"
"C17orf87","grey"
"C17orf89","turquoise"
"C17orf90","grey"
"C17orf91","grey"
"C17orf95","blue"
"C17orf97","grey"
"C17orf99","brown"
"C18orf1","yellow"
"C18orf10","pink"
"C18orf19","blue"
"C18orf21","yellow"
"C18orf22","turquoise"
"C18orf25","yellow"
"C18orf32","yellow"
"C18orf45","grey"
"C18orf49","grey"
"C18orf54","grey"
"C18orf55","blue"
"C18orf56","brown"
"C18orf8","pink"
"C19orf10","turquoise"
"C19orf12","blue"
"C19orf2","blue"
"C19orf20","brown"
"C19orf22","brown"
"C19orf24","turquoise"
"C19orf25","grey"
"C19orf28","brown"
"C19orf29","blue"
"C19orf33","grey"
"C19orf35","red"
"C19orf38","black"
"C19orf39","green"
"C19orf42","blue"
"C19orf43","grey"
"C19orf45","brown"
"C19orf48","grey"
"C19orf52","blue"
"C19orf53","turquoise"
"C19orf54","green"
"C19orf55","brown"
"C19orf56","grey"
"C19orf59","black"
"C19orf6","turquoise"
"C19orf60","turquoise"
"C19orf61","brown"
"C19orf62","pink"
"C19orf63","turquoise"
"C19orf66","grey"
"C19orf70","turquoise"
"C19orf71","brown"
"C19orf77","pink"
"C1D","yellow"
"C1GALT1","yellow"
"C1GALT1C1","yellow"
"C1orf103","yellow"
"C1orf106","brown"
"C1orf107","turquoise"
"C1orf109","blue"
"C1orf116","pink"
"C1orf122","black"
"C1orf123","turquoise"
"C1orf124","green"
"C1orf128","pink"
"C1orf130","brown"
"C1orf131","blue"
"C1orf144","grey"
"C1orf151","turquoise"
"C1orf152","grey"
"C1orf156","blue"
"C1orf159","brown"
"C1orf162","black"
"C1orf170","brown"
"C1orf174","blue"
"C1orf183","green"
"C1orf186","grey"
"C1orf198","grey"
"C1orf21","turquoise"
"C1orf212","black"
"C1orf213","brown"
"C1orf216","turquoise"
"C1orf217","red"
"C1orf226","grey"
"C1orf228","grey"
"C1orf25","yellow"
"C1orf26","grey"
"C1orf27","blue"
"C1orf31","blue"
"C1orf35","turquoise"
"C1orf38","red"
"C1orf43","blue"
"C1orf50","turquoise"
"C1orf52","yellow"
"C1orf55","blue"
"C1orf56","green"
"C1orf57","grey"
"C1orf58","yellow"
"C1orf59","yellow"
"C1orf63","yellow"
"C1orf69","pink"
"C1orf70","brown"
"C1orf77","blue"
"C1orf83","grey"
"C1orf85","grey"
"C1orf86","red"
"C1orf86 ","grey"
"C1orf9","blue"
"C1orf91","black"
"C1orf93","brown"
"C1orf96","yellow"
"C1QA","grey"
"C1QB","grey"
"C1QBP","blue"
"C1QC","grey"
"C1QL1","brown"
"C1QTNF5 ","brown"
"C1QTNF8","brown"
"C1R","grey"
"C1RL","red"
"C20orf103","grey"
"C20orf106","green"
"C20orf106 ","green"
"C20orf108","pink"
"C20orf11","pink"
"C20orf111","grey"
"C20orf112","green"
"C20orf117","brown"
"C20orf134","brown"
"C20orf141","brown"
"C20orf160","grey"
"C20orf173","brown"
"C20orf177","red"
"C20orf194","grey"
"C20orf194 ","pink"
"C20orf196","grey"
"C20orf197","yellow"
"C20orf199","red"
"C20orf200","brown"
"C20orf201","brown"
"C20orf24","black"
"C20orf27","pink"
"C20orf29","turquoise"
"C20orf3","red"
"C20orf30","blue"
"C20orf4","turquoise"
"C20orf43","red"
"C20orf54","brown"
"C20orf69","red"
"C20orf69 ","red"
"C20orf7","yellow"
"C20orf72","blue"
"C20orf94","green"
"C20orf96","brown"
"C21orf2","brown"
"C21orf33","turquoise"
"C21orf45","turquoise"
"C21orf57","pink"
"C21orf58","brown"
"C21orf59","turquoise"
"C21orf63","grey"
"C21orf67","brown"
"C21orf7","grey"
"C21orf70 ","turquoise"
"C21orf91","yellow"
"C22orf13","pink"
"C22orf24","brown"
"C22orf25","pink"
"C22orf28","turquoise"
"C22orf29","turquoise"
"C22orf30","green"
"C22orf30 ","red"
"C22orf32","turquoise"
"C22orf34","grey"
"C22orf39","grey"
"C22orf40","grey"
"C22orf9","black"
"C2CD2","turquoise"
"C2CD2L","grey"
"C2CD4C","brown"
"C2CD4D","brown"
"C2orf18","grey"
"C2orf24","pink"
"C2orf27A","brown"
"C2orf28","turquoise"
"C2orf29","turquoise"
"C2orf42","turquoise"
"C2orf43","blue"
"C2orf47","yellow"
"C2orf49","yellow"
"C2orf51","brown"
"C2orf53","brown"
"C2orf54","brown"
"C2orf55","grey"
"C2orf56","black"
"C2orf60","black"
"C2orf62","brown"
"C2orf64","blue"
"C2orf68","green"
"C2orf69","yellow"
"C2orf7","grey"
"C2orf72","brown"
"C2orf76","black"
"C2orf79","turquoise"
"C2orf82","brown"
"C2orf88","pink"
"C2orf89","turquoise"
"C3AR1","black"
"C3orf1","blue"
"C3orf10","grey"
"C3orf14","grey"
"C3orf17","blue"
"C3orf19","green"
"C3orf21","grey"
"C3orf23","black"
"C3orf25","grey"
"C3orf31","blue"
"C3orf34","green"
"C3orf37","blue"
"C3orf38","yellow"
"C3orf39","pink"
"C3orf52","brown"
"C3orf54","grey"
"C3orf58","yellow"
"C3orf59","grey"
"C3orf62","green"
"C3orf63","yellow"
"C3orf71","grey"
"C3orf75","turquoise"
"C4A ","pink"
"C4BPA","grey"
"C4BPB","brown"
"C4orf14","blue"
"C4orf23","brown"
"C4orf27","black"
"C4orf27 ","yellow"
"C4orf29","green"
"C4orf3","black"
"C4orf32","yellow"
"C4orf33","yellow"
"C4orf34","yellow"
"C4orf41","yellow"
"C4orf46","blue"
"C4orf46 ","blue"
"C4orf48","grey"
"C4orf52","blue"
"C5","grey"
"C5AR1","red"
"C5orf13","grey"
"C5orf15","yellow"
"C5orf22","yellow"
"C5orf24","blue"
"C5orf25","blue"
"C5orf28","blue"
"C5orf30","black"
"C5orf32","black"
"C5orf33","blue"
"C5orf36","black"
"C5orf39","turquoise"
"C5orf4","pink"
"C5orf41","green"
"C5orf43","blue"
"C5orf44","yellow"
"C5orf45","grey"
"C5orf51","blue"
"C5orf53","blue"
"C5orf56","grey"
"C5orf62","grey"
"C6orf1","brown"
"C6orf105","grey"
"C6orf106","grey"
"C6orf108","turquoise"
"C6orf115","blue"
"C6orf120","yellow"
"C6orf125","turquoise"
"C6orf129","turquoise"
"C6orf130","blue"
"C6orf134","grey"
"C6orf136","turquoise"
"C6orf142","grey"
"C6orf150","black"
"C6orf153","turquoise"
"C6orf162","yellow"
"C6orf192","pink"
"C6orf203","blue"
"C6orf204","blue"
"C6orf211","yellow"
"C6orf223","brown"
"C6orf226","grey"
"C6orf25","grey"
"C6orf26","grey"
"C6orf27","brown"
"C6orf35","grey"
"C6orf47","red"
"C6orf48","turquoise"
"C6orf54","grey"
"C6orf57","grey"
"C6orf62","pink"
"C6orf64","grey"
"C6orf72","yellow"
"C6orf81","red"
"C6orf89","grey"
"C6orf97","grey"
"C7orf11","blue"
"C7orf16","brown"
"C7orf23","blue"
"C7orf25 ","yellow"
"C7orf26","turquoise"
"C7orf27","green"
"C7orf28A ","yellow"
"C7orf29","yellow"
"C7orf30","grey"
"C7orf31","blue"
"C7orf41","pink"
"C7orf42","yellow"
"C7orf43","grey"
"C7orf44","yellow"
"C7orf47","yellow"
"C7orf49","black"
"C7orf50","turquoise"
"C7orf52","brown"
"C7orf53","grey"
"C7orf54","turquoise"
"C7orf55 ","grey"
"C7orf59","green"
"C7orf60","yellow"
"C7orf61","pink"
"C7orf62","brown"
"C7orf64","blue"
"C7orf70","blue"
"C7orf72","grey"
"C8orf30A ","brown"
"C8orf33","turquoise"
"C8orf34","grey"
"C8orf38","blue"
"C8orf40","blue"
"C8orf41","green"
"C8orf42","grey"
"C8orf44","grey"
"C8orf44 ","blue"
"C8orf55","brown"
"C8orf58","brown"
"C8orf59","blue"
"C8orf73","black"
"C8orf76","yellow"
"C8orf82","grey"
"C8orf83","yellow"
"C9orf102","grey"
"C9orf103","black"
"C9orf109 ","brown"
"C9orf119","grey"
"C9orf123","turquoise"
"C9orf139 ","grey"
"C9orf140","grey"
"C9orf140 ","grey"
"C9orf142","turquoise"
"C9orf156","grey"
"C9orf16","grey"
"C9orf167","black"
"C9orf21","blue"
"C9orf23","turquoise"
"C9orf3","grey"
"C9orf30","grey"
"C9orf40","pink"
"C9orf45","turquoise"
"C9orf46","black"
"C9orf5","pink"
"C9orf6","yellow"
"C9orf62","grey"
"C9orf64","yellow"
"C9orf66","grey"
"C9orf69","grey"
"C9orf7","brown"
"C9orf72","yellow"
"C9orf78","pink"
"C9orf80","blue"
"C9orf82","blue"
"C9orf84","red"
"C9orf85","blue"
"C9orf86","turquoise"
"C9orf89","black"
"C9orf9","grey"
"C9orf91","turquoise"
"C9orf95","yellow"
"CA1","pink"
"CA12","brown"
"CA13","grey"
"CA2","pink"
"CA3","pink"
"CA4","black"
"CA6","grey"
"CAB39","yellow"
"CABC1","green"
"CABIN1","green"
"CABLES1","brown"
"CABLES2","grey"
"CABP4","brown"
"CABP5","brown"
"CACNA1A","grey"
"CACNA1C","brown"
"CACNA1E","black"
"CACNA1I","brown"
"CACNA2D3","blue"
"CACNA2D4","grey"
"CACNB1","brown"
"CACNB2","brown"
"CACNG4","brown"
"CACNG5","brown"
"CACNG6","brown"
"CACNG7","brown"
"CACNG8","brown"
"CACYBP","blue"
"CAD","turquoise"
"CADM1 ","grey"
"CADM3","brown"
"CALCOCO1","grey"
"CALCOCO2","yellow"
"CALD1","grey"
"CALHM2","turquoise"
"CALM1","grey"
"CALM2","yellow"
"CALM3","grey"
"CALML3","brown"
"CALML4","yellow"
"CALML6","brown"
"CALR","grey"
"CALU","turquoise"
"CAMK1","grey"
"CAMK1D","green"
"CAMK2A","brown"
"CAMK2B","brown"
"CAMK2D","turquoise"
"CAMK2G","green"
"CAMKK1","red"
"CAMKK2","red"
"CAMKV","brown"
"CAMLG","turquoise"
"CAMP","grey"
"CAMSAP1","blue"
"CAMTA1","grey"
"CAMTA2","red"
"CAND1","blue"
"CANT1","red"
"CANX","turquoise"
"CAP1","red"
"CAPG","black"
"CAPN1","grey"
"CAPN10","grey"
"CAPN12","grey"
"CAPN2","turquoise"
"CAPN3","black"
"CAPN5","brown"
"CAPN7","blue"
"CAPNS1","grey"
"CAPNS2","yellow"
"CAPRIN1","blue"
"CAPRIN2","blue"
"CAPZA1","yellow"
"CAPZA2","yellow"
"CAPZB","red"
"CARD10","brown"
"CARD11","turquoise"
"CARD14","brown"
"CARD16","grey"
"CARD16 ","red"
"CARD17","grey"
"CARD6","black"
"CARD8","yellow"
"CARD9","turquoise"
"CARHSP1","pink"
"CARKD","turquoise"
"CARM1","pink"
"CARS","red"
"CARS2","red"
"CASC3","brown"
"CASC4","yellow"
"CASC5","grey"
"CASD1","blue"
"CASK","blue"
"CASP1","yellow"
"CASP10","grey"
"CASP2","green"
"CASP3","yellow"
"CASP4","red"
"CASP5","grey"
"CASP6","turquoise"
"CASP7","blue"
"CASP8","green"
"CASP8AP2","blue"
"CASP9","red"
"CASS4","green"
"CAST","black"
"CASZ1","brown"
"CAT","grey"
"CATSPER1","grey"
"CAV1","grey"
"CAV2","grey"
"CBARA1","red"
"CBFA2T2","blue"
"CBFA2T3","grey"
"CBFB","blue"
"CBL","green"
"CBLB","turquoise"
"CBLL1","blue"
"CBR1","blue"
"CBR4","yellow"
"CBS","red"
"CBWD1 ","blue"
"CBWD2 ","yellow"
"CBWD5","grey"
"CBX1","yellow"
"CBX2","brown"
"CBX3","yellow"
"CBX4","green"
"CBX5","turquoise"
"CBX6","turquoise"
"CBX7","green"
"CBY1","turquoise"
"CC2D1B","grey"
"CCAR1","blue"
"CCBL1","brown"
"CCBL2","yellow"
"CCDC101","grey"
"CCDC104","blue"
"CCDC107","turquoise"
"CCDC108","grey"
"CCDC109A","black"
"CCDC109B","blue"
"CCDC111","blue"
"CCDC112","yellow"
"CCDC114","brown"
"CCDC115","blue"
"CCDC116","brown"
"CCDC117","yellow"
"CCDC12","turquoise"
"CCDC120","brown"
"CCDC124","brown"
"CCDC125","grey"
"CCDC126","yellow"
"CCDC127","grey"
"CCDC130","grey"
"CCDC132","blue"
"CCDC137","turquoise"
"CCDC14","blue"
"CCDC142 ","grey"
"CCDC144A","grey"
"CCDC144A ","grey"
"CCDC144C ","brown"
"CCDC146","blue"
"CCDC149","grey"
"CCDC154","brown"
"CCDC159","grey"
"CCDC17","red"
"CCDC19","green"
"CCDC22","grey"
"CCDC23","pink"
"CCDC25","blue"
"CCDC28A","yellow"
"CCDC30","grey"
"CCDC34","grey"
"CCDC43","blue"
"CCDC45","blue"
"CCDC47","yellow"
"CCDC48","brown"
"CCDC50","blue"
"CCDC53","black"
"CCDC55","yellow"
"CCDC56","turquoise"
"CCDC57","turquoise"
"CCDC59","turquoise"
"CCDC6","blue"
"CCDC66","blue"
"CCDC69","red"
"CCDC71","grey"
"CCDC72","grey"
"CCDC74A","brown"
"CCDC75","blue"
"CCDC76","turquoise"
"CCDC82","yellow"
"CCDC84","turquoise"
"CCDC85B","grey"
"CCDC86","grey"
"CCDC88A","blue"
"CCDC88B","green"
"CCDC88C","turquoise"
"CCDC9","grey"
"CCDC90A","grey"
"CCDC90B","yellow"
"CCDC91","blue"
"CCDC92","turquoise"
"CCDC93","red"
"CCDC94","grey"
"CCDC97","brown"
"CCL14 ","brown"
"CCL22","brown"
"CCL3","grey"
"CCL4 ","turquoise"
"CCL4L1 ","grey"
"CCL5","turquoise"
"CCM2","green"
"CCNA1","black"
"CCNA2","grey"
"CCNB1","grey"
"CCNB1IP1","turquoise"
"CCNB2","grey"
"CCNC","yellow"
"CCND2","blue"
"CCND3","black"
"CCNDBP1","pink"
"CCNE2","grey"
"CCNF","pink"
"CCNG1","blue"
"CCNG2","yellow"
"CCNH","yellow"
"CCNI","pink"
"CCNJ","blue"
"CCNJL","red"
"CCNK","yellow"
"CCNL1","yellow"
"CCNL2","blue"
"CCNT1","green"
"CCNT2","yellow"
"CCNY","yellow"
"CCNYL1","yellow"
"CCPG1","yellow"
"CCR1","red"
"CCR10","grey"
"CCR2","grey"
"CCR3","turquoise"
"CCR4","turquoise"
"CCR5","turquoise"
"CCR6","turquoise"
"CCR6 ","yellow"
"CCR7","turquoise"
"CCRL2","grey"
"CCS","pink"
"CCT2","blue"
"CCT3","turquoise"
"CCT4","blue"
"CCT5","blue"
"CCT6A","blue"
"CCT7","turquoise"
"CCT8","blue"
"CCT8 ","blue"
"CD101","brown"
"CD14","green"
"CD151","grey"
"CD160","turquoise"
"CD163","black"
"CD164","yellow"
"CD164L2","brown"
"CD177","black"
"CD180","turquoise"
"CD19","turquoise"
"CD1C","grey"
"CD1D","grey"
"CD1E","brown"
"CD2","turquoise"
"CD200","blue"
"CD200R1","grey"
"CD22","turquoise"
"CD226","grey"
"CD24","grey"
"CD244","turquoise"
"CD247","turquoise"
"CD248","brown"
"CD27","turquoise"
"CD274","grey"
"CD276","grey"
"CD28","turquoise"
"CD2AP","pink"
"CD2BP2","red"
"CD300A","green"
"CD300C","turquoise"
"CD300E","grey"
"CD300LB","green"
"CD300LF","black"
"CD300LG","brown"
"CD302","yellow"
"CD320","turquoise"
"CD33","grey"
"CD36","grey"
"CD37","green"
"CD38","grey"
"CD3D","turquoise"
"CD3E","turquoise"
"CD3EAP","grey"
"CD3G","turquoise"
"CD4","turquoise"
"CD40","blue"
"CD40LG","turquoise"
"CD44","black"
"CD46","yellow"
"CD47","yellow"
"CD48","blue"
"CD5","turquoise"
"CD52","turquoise"
"CD53","yellow"
"CD55","black"
"CD58","yellow"
"CD59","black"
"CD6","turquoise"
"CD63","black"
"CD68","turquoise"
"CD69","blue"
"CD7","turquoise"
"CD70","grey"
"CD72","blue"
"CD74","turquoise"
"CD79A","turquoise"
"CD79B","turquoise"
"CD81","turquoise"
"CD82","black"
"CD83","grey"
"CD84","turquoise"
"CD86","turquoise"
"CD8A","turquoise"
"CD8B","turquoise"
"CD9","grey"
"CD93","red"
"CD96","turquoise"
"CD97","green"
"CD99","turquoise"
"CD99L2","red"
"CDA","red"
"CDADC1","black"
"CDC123","red"
"CDC14A","turquoise"
"CDC14B","grey"
"CDC16","turquoise"
"CDC20","grey"
"CDC23","blue"
"CDC25B","turquoise"
"CDC26","yellow"
"CDC26 ","yellow"
"CDC27","pink"
"CDC34","pink"
"CDC37","black"
"CDC37L1","blue"
"CDC40","yellow"
"CDC42","black"
"CDC42BPA","pink"
"CDC42EP1","brown"
"CDC42EP2","grey"
"CDC42EP3","red"
"CDC42EP4","grey"
"CDC42SE1","green"
"CDC42SE2","blue"
"CDC5L","yellow"
"CDC6","grey"
"CDC7","blue"
"CDC73","yellow"
"CDCA2","grey"
"CDCA4","turquoise"
"CDCA5","grey"
"CDCA7","grey"
"CDCA7L","grey"
"CDH22","brown"
"CDH23","green"
"CDH24","brown"
"CDH4","brown"
"CDHR3","brown"
"CDHR5","brown"
"CDIPT","pink"
"CDK1","grey"
"CDK10","grey"
"CDK11A","green"
"CDK11A ","green"
"CDK11B","grey"
"CDK12","grey"
"CDK13","green"
"CDK14","black"
"CDK15","brown"
"CDK16","grey"
"CDK17","yellow"
"CDK18","brown"
"CDK19","green"
"CDK2","grey"
"CDK2AP1","grey"
"CDK2AP2","grey"
"CDK3","grey"
"CDK4","turquoise"
"CDK5","black"
"CDK5R1","yellow"
"CDK5RAP1","turquoise"
"CDK5RAP2","black"
"CDK5RAP3","green"
"CDK6","turquoise"
"CDK7","yellow"
"CDK8","pink"
"CDK9","grey"
"CDKL1","pink"
"CDKL3","yellow"
"CDKN1A","grey"
"CDKN1B","yellow"
"CDKN1C","turquoise"
"CDKN2A","grey"
"CDKN2AIP","blue"
"CDKN2B","grey"
"CDKN2C","black"
"CDKN2D","black"
"CDKN3","grey"
"CDR2","grey"
"CDRT4","turquoise"
"CDS2","red"
"CDT1","grey"
"CDV3","grey"
"CDYL","blue"
"CDYL2","brown"
"CEACAM1","black"
"CEACAM19","brown"
"CEACAM21","grey"
"CEACAM3","red"
"CEACAM4","red"
"CEACAM6","grey"
"CEACAM8","grey"
"CEBPA","red"
"CEBPB","red"
"CEBPD","red"
"CEBPE","grey"
"CEBPG","blue"
"CEBPZ","yellow"
"CECR1","turquoise"
"CECR5","turquoise"
"CECR6","green"
"CELA1","grey"
"CELA3A","brown"
"CELF1","green"
"CELF2","green"
"CELF3","brown"
"CELF4","brown"
"CELSR3","brown"
"CENPA","grey"
"CENPBD1","grey"
"CENPC1","blue"
"CENPF","grey"
"CENPM","brown"
"CENPN","grey"
"CENPT","brown"
"CENPV","grey"
"CENPW","grey"
"CEP110","blue"
"CEP120","blue"
"CEP135","yellow"
"CEP152","blue"
"CEP164","turquoise"
"CEP170","yellow"
"CEP192","yellow"
"CEP250","grey"
"CEP350","red"
"CEP55","grey"
"CEP57","blue"
"CEP63","green"
"CEP68","blue"
"CEP78","turquoise"
"CEP97","grey"
"CEPT1","yellow"
"CERK","blue"
"CES1","grey"
"CES2","green"
"CETN2","grey"
"CETP","grey"
"CFB","brown"
"CFD","green"
"CFDP1","grey"
"CFL1","black"
"CFLAR","grey"
"CFP","red"
"CGB ","brown"
"CGB7 ","brown"
"CGGBP1","yellow"
"CGRRF1","yellow"
"CHAC2","grey"
"CHADL","brown"
"CHAF1A","grey"
"CHCHD1","grey"
"CHCHD10","turquoise"
"CHCHD2","turquoise"
"CHCHD3 ","blue"
"CHCHD4","blue"
"CHCHD5","grey"
"CHCHD6","brown"
"CHCHD7","black"
"CHCHD8","turquoise"
"CHD1","yellow"
"CHD1L","turquoise"
"CHD2","yellow"
"CHD3","turquoise"
"CHD4","green"
"CHD6","blue"
"CHD7","yellow"
"CHD8","red"
"CHD9","blue"
"CHDH","brown"
"CHEK1","pink"
"CHERP","blue"
"CHFR","red"
"CHI3L1","grey"
"CHI3L2","grey"
"CHIC1","turquoise"
"CHIC2","yellow"
"CHID1","pink"
"CHIT1","black"
"CHKA","black"
"CHKB-CPT1B ","green"
"CHKB ","green"
"CHM","yellow"
"CHML","blue"
"CHMP1A","red"
"CHMP1B","yellow"
"CHMP2A","red"
"CHMP2B","black"
"CHMP4A","turquoise"
"CHMP4B","grey"
"CHMP5","yellow"
"CHMP6","grey"
"CHMP7","turquoise"
"CHN2","brown"
"CHORDC1","yellow"
"CHORDC1 ","yellow"
"CHP","black"
"CHPF","brown"
"CHPF2","green"
"CHPT1","pink"
"CHRAC1","turquoise"
"CHRD","brown"
"CHRFAM7A ","red"
"CHRNA10","grey"
"CHRNA2","brown"
"CHRNA3","brown"
"CHRNA4","brown"
"CHRNB1","brown"
"CHRNB2","brown"
"CHRND","brown"
"CHRNG","brown"
"CHST11","green"
"CHST12","turquoise"
"CHST13","grey"
"CHST14","blue"
"CHST15","green"
"CHST2","grey"
"CHST4","brown"
"CHST7","green"
"CHSY1","yellow"
"CHTF18","grey"
"CHTF8","turquoise"
"CHUK","yellow"
"CHURC1","yellow"
"CIAO1","blue"
"CIAPIN1","turquoise"
"CIB1","turquoise"
"CIB2","brown"
"CIC","red"
"CIDEB","green"
"CIDEC","brown"
"CINP","black"
"CIR1","grey"
"CIRBP","grey"
"CIRH1A","turquoise"
"CISD1","turquoise"
"CISD2","pink"
"CISD3","turquoise"
"CISH","grey"
"CITED2","blue"
"CITED4","grey"
"CIZ1","pink"
"CKAP2","grey"
"CKAP4","black"
"CKAP5","turquoise"
"CKB","grey"
"CKLF","black"
"CKLF ","yellow"
"CKMT1B","brown"
"CKS1B","grey"
"CKS2","grey"
"CLASP1","red"
"CLASP2","blue"
"CLC","grey"
"CLCC1","blue"
"CLCN2","brown"
"CLCN3","pink"
"CLCN4","grey"
"CLCN6","grey"
"CLCN7","turquoise"
"CLCNKA","brown"
"CLCNKA ","brown"
"CLCNKB","brown"
"CLDN12 ","blue"
"CLDN15","grey"
"CLDN19","brown"
"CLDN4","brown"
"CLDN5","grey"
"CLDN9","grey"
"CLDND1","yellow"
"CLEC10A","turquoise"
"CLEC11A","brown"
"CLEC12A","yellow"
"CLEC12A ","grey"
"CLEC12B","grey"
"CLEC16A","grey"
"CLEC18A ","grey"
"CLEC1A","grey"
"CLEC1B","grey"
"CLEC2B","yellow"
"CLEC2D","blue"
"CLEC2L","brown"
"CLEC3B","grey"
"CLEC4A","yellow"
"CLEC4C","grey"
"CLEC4D","black"
"CLEC4E","black"
"CLEC4G","brown"
"CLEC4M","brown"
"CLEC5A","black"
"CLEC7A","green"
"CLIC1","black"
"CLIC2","pink"
"CLIC3","turquoise"
"CLIC4","yellow"
"CLINT1","yellow"
"CLIP1","yellow"
"CLIP4","blue"
"CLK1","yellow"
"CLK2","turquoise"
"CLK3","pink"
"CLK4","yellow"
"CLMN","grey"
"CLN3","green"
"CLN5","yellow"
"CLN6","brown"
"CLN8","pink"
"CLNS1A","blue"
"CLOCK","turquoise"
"CLP1","yellow"
"CLPB","grey"
"CLPP","turquoise"
"CLPTM1","grey"
"CLPTM1L","turquoise"
"CLPX","yellow"
"CLRN2","grey"
"CLSTN1","turquoise"
"CLSTN3","grey"
"CLTA","turquoise"
"CLTB","grey"
"CLTC","black"
"CLTCL1","grey"
"CLU","grey"
"CLUAP1","turquoise"
"CLVS1","black"
"CMAH","yellow"
"CMAS","pink"
"CMBL","pink"
"CMC1","blue"
"CMIP","green"
"CMKLR1","brown"
"CMPK1","blue"
"CMPK2","grey"
"CMTM1","red"
"CMTM2","green"
"CMTM3","green"
"CMTM4","black"
"CMTM5","grey"
"CMTM6","red"
"CMTM7","grey"
"CMTM8","turquoise"
"CNBP","yellow"
"CNDP2","turquoise"
"CNFN","brown"
"CNIH","blue"
"CNIH2","grey"
"CNIH4","black"
"CNN1","brown"
"CNN2","red"
"CNNM3","turquoise"
"CNO","blue"
"CNOT1","green"
"CNOT10","turquoise"
"CNOT2","green"
"CNOT4","green"
"CNOT6","yellow"
"CNOT6L","blue"
"CNOT7","turquoise"
"CNOT8","yellow"
"CNP","turquoise"
"CNPY2","turquoise"
"CNPY3","green"
"CNST","blue"
"CNTFR","brown"
"CNTLN","grey"
"CNTN2","brown"
"CNTNAP3","grey"
"CNTNAP3 ","grey"
"CNTROB","grey"
"COASY","red"
"COBRA1","grey"
"COCH","grey"
"COG1","turquoise"
"COG2","blue"
"COG3","yellow"
"COG4","turquoise"
"COG5","blue"
"COG6","blue"
"COG7","grey"
"COG8 ","blue"
"COIL","blue"
"COL11A2","brown"
"COL17A1","black"
"COL18A1","green"
"COL25A1","brown"
"COL4A3BP","black"
"COL4A6","brown"
"COL5A1","brown"
"COL6A1","brown"
"COL6A2","brown"
"COL6A3","grey"
"COL7A1","grey"
"COL8A2","grey"
"COL9A2","brown"
"COL9A3","grey"
"COMMD1","turquoise"
"COMMD10","blue"
"COMMD2","yellow"
"COMMD3","blue"
"COMMD4","grey"
"COMMD4 ","grey"
"COMMD5","grey"
"COMMD6","yellow"
"COMMD7","turquoise"
"COMMD8","yellow"
"COMMD9","turquoise"
"COMT","turquoise"
"COMTD1","grey"
"COPA","red"
"COPB1","yellow"
"COPB2","black"
"COPE","red"
"COPE ","grey"
"COPG","green"
"COPG2","black"
"COPS2","yellow"
"COPS3","pink"
"COPS4","blue"
"COPS5","black"
"COPS6","turquoise"
"COPS7A","red"
"COPS7B","turquoise"
"COPS8","blue"
"COPZ1","pink"
"COQ10A","turquoise"
"COQ10B","yellow"
"COQ2","yellow"
"COQ3","grey"
"COQ4","pink"
"COQ5","grey"
"COQ7","grey"
"COQ9","blue"
"CORO1A","green"
"CORO1B","turquoise"
"CORO1C","grey"
"CORO2A","black"
"CORO7","green"
"COTL1","green"
"COX11","blue"
"COX15","red"
"COX16","blue"
"COX17","black"
"COX18","blue"
"COX19","turquoise"
"COX4I1","turquoise"
"COX4NB","turquoise"
"COX5A","turquoise"
"COX5B","grey"
"COX6A1","grey"
"COX6A2","brown"
"COX6B1","grey"
"COX6B2","brown"
"COX6C","grey"
"COX7A2","grey"
"COX7A2L","yellow"
"COX7B","black"
"COX7C","grey"
"COX8A","grey"
"CP110","black"
"CPA3","turquoise"
"CPA4","brown"
"CPAMD8","grey"
"CPD","yellow"
"CPEB2","yellow"
"CPEB3","red"
"CPEB4","black"
"CPM","grey"
"CPNE1","grey"
"CPNE2","red"
"CPNE3","yellow"
"CPNE5","black"
"CPNE6","brown"
"CPNE7","brown"
"CPNE8","blue"
"CPNE9","brown"
"CPOX","blue"
"CPPED1","green"
"CPSF1","turquoise"
"CPSF2","yellow"
"CPSF3","blue"
"CPSF3L","turquoise"
"CPSF4","turquoise"
"CPSF6","blue"
"CPSF7","green"
"CPT1A","grey"
"CPT1A ","grey"
"CPT2","red"
"CPVL","grey"
"CR1","black"
"CR1 ","red"
"CR1L","brown"
"CRADD","yellow"
"CRAMP1L","grey"
"CRAT","pink"
"CRB3","brown"
"CRBN","black"
"CRCP","brown"
"CREB1","green"
"CREB3","grey"
"CREB3L2","blue"
"CREB3L4","brown"
"CREB5","red"
"CREBBP","green"
"CREBL2","pink"
"CREBZF","blue"
"CREG1","pink"
"CRELD1","grey"
"CRELD2","turquoise"
"CREM","yellow"
"CRH","brown"
"CRIP1","turquoise"
"CRIP2","brown"
"CRIP3","brown"
"CRIPAK","green"
"CRIPT","yellow"
"CRISP2","grey"
