"iteration","seed","algorithm","gene","importance","rank","selected"
108,20270826,"Ranger","GPATCH1",0.00126984126984127,61,FALSE
108,20270826,"Ranger","HP",0.00121212121212121,62,FALSE
108,20270826,"Ranger","CYB561",0.00121212121212121,63,FALSE
108,20270826,"Ranger","TIAM1",0.00121212121212121,64,FALSE
108,20270826,"Ranger","PDE4DIP",0.00121212121212121,65,FALSE
108,20270826,"Ranger","KIAA0182",0.00115942028985507,66,FALSE
108,20270826,"Ranger","FAIM3",8e-04,67,FALSE
108,20270826,"Ranger","NDNL2",0.000701754385964912,68,FALSE
108,20270826,"Ranger","CLEC4D",0.000579710144927536,69,FALSE
108,20270826,"Ranger","P2RY10",0,70,FALSE
108,20270826,"Ranger","NMT2",0,71,FALSE
108,20270826,"Ranger","FCER1A",0,72,FALSE
108,20270826,"Ranger","CD96",0,73,FALSE
108,20270826,"Ranger","CCR6",0,74,FALSE
108,20270826,"Ranger","TRAF5",0,75,FALSE
108,20270826,"Ranger","FBXL16",0,76,FALSE
108,20270826,"Ranger","CD247",0,77,FALSE
108,20270826,"Ranger","FCAR",0,78,FALSE
108,20270826,"Ranger","HLA-DMB",0,79,FALSE
108,20270826,"Ranger","RGL4",0,80,FALSE
108,20270826,"Ranger","DPP4",0,81,FALSE
108,20270826,"Ranger","MBOAT2",0,82,FALSE
108,20270826,"Ranger","KLF12",0,83,FALSE
108,20270826,"Ranger","BCKDHB",0,84,FALSE
108,20270826,"Ranger","NLRC3",0,85,FALSE
108,20270826,"Ranger","CACNA2D3",0,86,FALSE
108,20270826,"Ranger","SIDT1",0,87,FALSE
108,20270826,"Ranger","PABPC4",0,88,FALSE
108,20270826,"Ranger","ZNHIT6",0,89,FALSE
108,20270826,"Ranger","ESYT1",0,90,FALSE
108,20270826,"Ranger","Septin 9",0,91,FALSE
108,20270826,"Ranger","SPOCK2",0,92,FALSE
108,20270826,"Ranger","MTR",0,93,FALSE
108,20270826,"Ranger","CNIH4",0,94,FALSE
108,20270826,"Ranger","PJA1",0,95,FALSE
108,20270826,"Ranger","SLC2A14",0,96,FALSE
108,20270826,"Ranger","DHRS3",0,97,FALSE
108,20270826,"Ranger","STMN3",0,98,FALSE
108,20270826,"Ranger","RFTN1",0,99,FALSE
108,20270826,"Ranger","RABL2B",0,100,FALSE
108,20270826,"XGBoost","C19orf59",0.714824473000192,1,TRUE
108,20270826,"XGBoost","ARG1",0.236585153064921,2,TRUE
108,20270826,"XGBoost","ANXA3",0.0336533324229282,3,TRUE
108,20270826,"XGBoost","S100A8",0.00276080162255005,4,TRUE
108,20270826,"XGBoost","P2RY10",0.0026152444872461,5,TRUE
108,20270826,"XGBoost","ZDHHC3",0.00254775402213946,6,TRUE
108,20270826,"XGBoost","GADD45A",0.00254738955573854,7,TRUE
108,20270826,"XGBoost","CKAP4",0.00232470058477478,8,TRUE
108,20270826,"XGBoost","KLRB1",0.00214115123950947,9,TRUE
109,20270827,"LASSO","CKAP4",1.29610258361816,1,TRUE
109,20270827,"LASSO","CLIC3",1.24253344129555,2,TRUE
109,20270827,"LASSO","PRKRA",1.17469839947329,3,TRUE
109,20270827,"LASSO","PLEKHA1",0.898754433114732,4,TRUE
109,20270827,"LASSO","S100A8",0.265974096829251,5,TRUE
109,20270827,"LASSO","MTX1",0.0257949875515597,6,TRUE
109,20270827,"LASSO","CD177",0.000221721875280123,7,TRUE
109,20270827,"glmBoost","CLIC3",0.51540828459588,1,TRUE
109,20270827,"glmBoost","PRKRA",0.486060118287977,2,TRUE
109,20270827,"glmBoost","CKAP4",0.463866941149117,3,TRUE
109,20270827,"glmBoost","PLEKHA1",0.387205479149357,4,TRUE
109,20270827,"glmBoost","S100A8",0.135472813871848,5,TRUE
109,20270827,"glmBoost","LILRA5",0.115886715247594,6,TRUE
109,20270827,"glmBoost","C19orf59",0.0538706507715952,7,TRUE
109,20270827,"Ranger","LILRA5",0.0204440430431008,1,TRUE
109,20270827,"Ranger","TRA@",0.0181868665955622,2,TRUE
109,20270827,"Ranger","P2RY10",0.0166445217817767,3,TRUE
109,20270827,"Ranger","PLEKHA1",0.0145830685544644,4,TRUE
109,20270827,"Ranger","KLF12",0.0137829174385238,5,TRUE
109,20270827,"Ranger","ROPN1L",0.0128984976799622,6,TRUE
109,20270827,"Ranger","PJA1",0.0104385469602861,7,TRUE
109,20270827,"Ranger","ARG1",0.0100807574491785,8,TRUE
109,20270827,"Ranger","PRKCQ",0.00964198666830246,9,TRUE
109,20270827,"Ranger","CKAP4",0.0091,10,TRUE
109,20270827,"Ranger","CLIC3",0.00902228809837505,11,TRUE
109,20270827,"Ranger","SLC2A14",0.00883185874215622,12,TRUE
109,20270827,"Ranger","HK3",0.00834444444444444,13,TRUE
109,20270827,"Ranger","C5orf32",0.00771960181525399,14,TRUE
109,20270827,"Ranger","IL7R",0.00747214272991632,15,TRUE
109,20270827,"Ranger","LIN7A",0.0072903262315027,16,TRUE
109,20270827,"Ranger","FCER1A",0.00717333409923261,17,TRUE
109,20270827,"Ranger","IL2RB",0.00714081996434938,18,TRUE
109,20270827,"Ranger","GPR183",0.00701028503660083,19,TRUE
109,20270827,"Ranger","FBXL16",0.00698956840261188,20,TRUE
109,20270827,"Ranger","S1PR5",0.00676150900660705,21,FALSE
109,20270827,"Ranger","ANKRD36",0.00663093453273363,22,FALSE
109,20270827,"Ranger","RFTN1",0.00656668846028114,23,FALSE
109,20270827,"Ranger","GZMM",0.00620154064089991,24,FALSE
109,20270827,"Ranger","ATP8B2",0.00608763603546212,25,FALSE
109,20270827,"Ranger","ARL4C",0.00572192513368984,26,FALSE
109,20270827,"Ranger","IL32",0.00556998556998557,27,FALSE
109,20270827,"Ranger","TTC3",0.00552705314009662,28,FALSE
109,20270827,"Ranger","GATA3",0.00547650417215635,29,FALSE
109,20270827,"Ranger","LY9",0.00539081289081289,30,FALSE
109,20270827,"Ranger","ZAP70",0.00524414715719063,31,FALSE
109,20270827,"Ranger","TMEM109",0.00505210475798711,32,FALSE
109,20270827,"Ranger","C19orf59",0.00472969864274212,33,FALSE
109,20270827,"Ranger","PRKRA",0.00467105263157895,34,FALSE
109,20270827,"Ranger","MTX1",0.00463943125270356,35,FALSE
109,20270827,"Ranger","NLRC3",0.00452589807852966,36,FALSE
109,20270827,"Ranger","LARS",0.00448585231193927,37,FALSE
109,20270827,"Ranger","ZDHHC3",0.00443381180223285,38,FALSE
109,20270827,"Ranger","EVL",0.0044124804765537,39,FALSE
109,20270827,"Ranger","SAMD3",0.00438508771929825,40,FALSE
109,20270827,"Ranger","ABLIM1",0.00431785991785992,41,FALSE
109,20270827,"Ranger","UPP1",0.00427968471904399,42,FALSE
109,20270827,"Ranger","IMP3",0.00418181818181818,43,FALSE
109,20270827,"Ranger","ANXA3",0.00410573870573871,44,FALSE
109,20270827,"Ranger","TGFBR3",0.00394891774891775,45,FALSE
109,20270827,"Ranger","TSHZ1",0.00383422906642721,46,FALSE
109,20270827,"Ranger","PECI",0.00373669467787115,47,FALSE
109,20270827,"Ranger","LDOC1L",0.00372294372294372,48,FALSE
109,20270827,"Ranger","S100A12",0.00357530864197531,49,FALSE
109,20270827,"Ranger","IL23A",0.00350706057227796,50,FALSE
109,20270827,"Ranger","KIAA0748",0.00349206349206349,51,FALSE
109,20270827,"Ranger","PPP1R16B",0.00348178533600529,52,FALSE
109,20270827,"Ranger","KLRG1",0.00344566950974274,53,FALSE
109,20270827,"Ranger","MAPK14",0.00323509823509823,54,FALSE
109,20270827,"Ranger","CD3D",0.00305396825396825,55,FALSE
109,20270827,"Ranger","LPIN1",0.00303030303030303,56,FALSE
109,20270827,"Ranger","NFATC2",0.0029040404040404,57,FALSE
109,20270827,"Ranger","LCK",0.00285714285714286,58,FALSE
109,20270827,"Ranger","OSCAR",0.00284848484848485,59,FALSE
109,20270827,"Ranger","KLRB1",0.00284382284382284,60,FALSE
109,20270827,"Ranger","CD247",0.00282238930659983,61,FALSE
109,20270827,"Ranger","CD6",0.00260869565217391,62,FALSE
109,20270827,"Ranger","RASGRP1",0.00258730158730159,63,FALSE
109,20270827,"Ranger","DPP4",0.00251950947603122,64,FALSE
109,20270827,"Ranger","MPRIP",0.00248196248196248,65,FALSE
109,20270827,"Ranger","UNC119B",0.00238095238095238,66,FALSE
109,20270827,"Ranger","RNF125",0.00224242424242424,67,FALSE
109,20270827,"Ranger","RORA",0.00213564213564214,68,FALSE
109,20270827,"Ranger","THEM4",0.00181818181818182,69,FALSE
109,20270827,"Ranger","FAM102A",0.00174242424242424,70,FALSE
109,20270827,"Ranger","FAIM3",0.0016,71,FALSE
109,20270827,"Ranger","DYRK2",0.00133333333333333,72,FALSE
109,20270827,"Ranger","NMT2",0.00133333333333333,73,FALSE
109,20270827,"Ranger","S100A8",0.00126984126984127,74,FALSE
109,20270827,"Ranger","BCL11B",0.00123456790123457,75,FALSE
109,20270827,"Ranger","TCF7",0.00116666666666667,76,FALSE
109,20270827,"Ranger","OSGEPL1",0.00107905982905983,77,FALSE
109,20270827,"Ranger","SKAP1",0.000980392156862745,78,FALSE
109,20270827,"Ranger","EPHX2",0.000952380952380952,79,FALSE
109,20270827,"Ranger","SBK1",0.000909090909090909,80,FALSE
109,20270827,"Ranger","CD96",0.000701754385964912,81,FALSE
109,20270827,"Ranger","SIDT1",0.000512820512820513,82,FALSE
109,20270827,"Ranger","TRAF5",0,83,FALSE
109,20270827,"Ranger","ITK",0,84,FALSE
109,20270827,"Ranger","CD177",0,85,FALSE
109,20270827,"Ranger","GPR18",0,86,FALSE
109,20270827,"Ranger","NELL2",0,87,FALSE
109,20270827,"Ranger","CD5",0,88,FALSE
109,20270827,"Ranger","SH3YL1",0,89,FALSE
109,20270827,"Ranger","PASK",0,90,FALSE
109,20270827,"Ranger","LEF1",0,91,FALSE
109,20270827,"Ranger","STAT4",0,92,FALSE
109,20270827,"Ranger","C2orf89",0,93,FALSE
109,20270827,"Ranger","NPAT",0,94,FALSE
109,20270827,"Ranger","SPOCK2",0,95,FALSE
109,20270827,"Ranger","STMN3",0,96,FALSE
109,20270827,"Ranger","SSBP2",0,97,FALSE
109,20270827,"Ranger","KCNA3",0,98,FALSE
109,20270827,"Ranger","FBXO21",0,99,FALSE
109,20270827,"Ranger","PAQR8",0,100,FALSE
109,20270827,"XGBoost","PLEKHA1",0.868610615766694,1,TRUE
109,20270827,"XGBoost","LILRA5",0.09051546921196,2,TRUE
109,20270827,"XGBoost","P2RY10",0.0408739150213463,3,TRUE
110,20270828,"LASSO","CSRP2BP",0.788681953393377,1,TRUE
110,20270828,"LASSO","BCL2",0.715956490384283,2,TRUE
110,20270828,"LASSO","ARG1",0.688822293207848,3,TRUE
110,20270828,"LASSO","RTN1",0.49974938624794,4,TRUE
110,20270828,"LASSO","SH2D1B",0.490596893069863,5,TRUE
110,20270828,"LASSO","PWP2",0.487206921089872,6,TRUE
110,20270828,"LASSO","FAM43A",0.462492780854858,7,TRUE
110,20270828,"LASSO","PAN2",0.409305173327038,8,TRUE
110,20270828,"LASSO","SSBP2",0.387915726775845,9,TRUE
110,20270828,"LASSO","TBC1D4",0.358543727482313,10,TRUE
110,20270828,"LASSO","PID1",0.308909697591778,11,TRUE
110,20270828,"LASSO","MAN1C1",0.156705498068275,12,TRUE
110,20270828,"LASSO","EPHX2",0.134465093622746,13,TRUE
110,20270828,"LASSO","P2RY10",0.111776237450749,14,TRUE
110,20270828,"LASSO","TMEM109",0.0227304123187803,15,TRUE
110,20270828,"LASSO","S100A8",0.00544365887327338,16,TRUE
110,20270828,"glmBoost","ARG1",0.333212774235163,1,TRUE
110,20270828,"glmBoost","CSRP2BP",0.264702954510582,2,TRUE
110,20270828,"glmBoost","SH2D1B",0.215964595035014,3,TRUE
110,20270828,"glmBoost","RTN1",0.205711958768488,4,TRUE
110,20270828,"glmBoost","TBC1D4",0.16734723656547,5,TRUE
110,20270828,"glmBoost","PWP2",0.154463078621075,6,TRUE
110,20270828,"glmBoost","PID1",0.137827351779961,7,TRUE
110,20270828,"glmBoost","BCL2",0.11965566009305,8,TRUE
110,20270828,"glmBoost","FAM43A",0.113139071640664,9,TRUE
110,20270828,"glmBoost","C2orf89",0.098604274512792,10,TRUE
110,20270828,"glmBoost","PAN2",0.0978968370816465,11,TRUE
110,20270828,"glmBoost","EPHX2",0.0939387385217749,12,TRUE
110,20270828,"glmBoost","S100A8",0.0774481801030217,13,TRUE
110,20270828,"glmBoost","P2RY10",0.0640810148443054,14,TRUE
110,20270828,"glmBoost","SSBP2",0.0578697661821469,15,TRUE
110,20270828,"Ranger","GPR18",0.0296652317930462,1,TRUE
110,20270828,"Ranger","TRA@",0.0257295793800034,2,TRUE
110,20270828,"Ranger","C5orf32",0.0171040883855529,3,TRUE
110,20270828,"Ranger","MAN1C1",0.0157253278122843,4,TRUE
110,20270828,"Ranger","BCL2",0.0148505866114562,5,TRUE
110,20270828,"Ranger","GYG1",0.0148387057387057,6,TRUE
110,20270828,"Ranger","ANXA3",0.0148227195636807,7,TRUE
110,20270828,"Ranger","ARG1",0.0127750711740212,8,TRUE
110,20270828,"Ranger","KIAA0748",0.0125340234644582,9,TRUE
110,20270828,"Ranger","S100A8",0.011692285170546,10,TRUE
110,20270828,"Ranger","Septin 9",0.0115363875890192,11,TRUE
110,20270828,"Ranger","ST6GAL1",0.00959131161236424,12,TRUE
110,20270828,"Ranger","TMEM109",0.00946501244327331,13,TRUE
110,20270828,"Ranger","LEF1",0.00870238541016573,14,TRUE
110,20270828,"Ranger","SIDT1",0.00867845348989514,15,TRUE
110,20270828,"Ranger","CSRP2BP",0.00795216301623624,16,TRUE
110,20270828,"Ranger","SSBP2",0.00784767914516198,17,TRUE
110,20270828,"Ranger","EPHX2",0.00767457180500659,18,TRUE
110,20270828,"Ranger","RASGRP1",0.0074727120832384,19,TRUE
110,20270828,"Ranger","TSHZ1",0.00741640002509568,20,TRUE
110,20270828,"Ranger","SH2D1B",0.0071935817805383,21,FALSE
110,20270828,"Ranger","CCR3",0.00668004459308807,22,FALSE
110,20270828,"Ranger","FANCF",0.00533072833599149,23,FALSE
110,20270828,"Ranger","BCL11B",0.00491044043675623,24,FALSE
110,20270828,"Ranger","CD247",0.00485172798216276,25,FALSE
110,20270828,"Ranger","PID1",0.00459178743961353,26,FALSE
110,20270828,"Ranger","CKAP4",0.00457211870255349,27,FALSE
110,20270828,"Ranger","DHRS3",0.00452380952380952,28,FALSE
110,20270828,"Ranger","RTN1",0.00445396825396825,29,FALSE
110,20270828,"Ranger","FLT3LG",0.00431409331409331,30,FALSE
110,20270828,"Ranger","HNRNPA0",0.00413529411764706,31,FALSE
110,20270828,"Ranger","DDHD2",0.00405863142705248,32,FALSE
110,20270828,"Ranger","IRAK3",0.00389092389092389,33,FALSE
110,20270828,"Ranger","C1orf107",0.00388517279821628,34,FALSE
110,20270828,"Ranger","CD96",0.00376811594202899,35,FALSE
110,20270828,"Ranger","PWP2",0.00376811594202899,36,FALSE
110,20270828,"Ranger","GADD45A",0.00369882677708765,37,FALSE
110,20270828,"Ranger","PAN2",0.00362380952380952,38,FALSE
110,20270828,"Ranger","BLCAP",0.00354925857035831,39,FALSE
110,20270828,"Ranger","MAFG",0.00341212121212121,40,FALSE
110,20270828,"Ranger","PLEKHA1",0.00333333333333333,41,FALSE
110,20270828,"Ranger","TXN",0.00325396825396825,42,FALSE
110,20270828,"Ranger","ABLIM1",0.00321367521367521,43,FALSE
110,20270828,"Ranger","CHMP7",0.00314009661835749,44,FALSE
110,20270828,"Ranger","LOC644006",0.00312333864965444,45,FALSE
110,20270828,"Ranger","NIPAL3",0.0028645147123408,46,FALSE
110,20270828,"Ranger","S100A12",0.00282608695652174,47,FALSE
110,20270828,"Ranger","P2RY10",0.00262670565302144,48,FALSE
110,20270828,"Ranger","C19orf59",0.00254545454545455,49,FALSE
110,20270828,"Ranger","IL2RB",0.00254079254079254,50,FALSE
110,20270828,"Ranger","FBXL16",0.00239734299516908,51,FALSE
110,20270828,"Ranger","CD74",0.00238966489605876,52,FALSE
110,20270828,"Ranger","NLRC3",0.00237520128824477,53,FALSE
110,20270828,"Ranger","SRPK1",0.00222222222222222,54,FALSE
110,20270828,"Ranger","DPP4",0.002085346215781,55,FALSE
110,20270828,"Ranger","SLC7A6",0.00202898550724638,56,FALSE
110,20270828,"Ranger","FAM43A",0.00195767195767196,57,FALSE
110,20270828,"Ranger","UPP1",0.0019433465085639,58,FALSE
110,20270828,"Ranger","DOCK10",0.00191626409017713,59,FALSE
110,20270828,"Ranger","DYRK2",0.0019047619047619,60,FALSE
110,20270828,"Ranger","FAM102A",0.00159340659340659,61,FALSE
110,20270828,"Ranger","RNASEN",0.00155969634230504,62,FALSE
110,20270828,"Ranger","ZNF512",0.00153623188405797,63,FALSE
110,20270828,"Ranger","TAF4",0.00152958152958153,64,FALSE
110,20270828,"Ranger","C2orf89",0.00134444444444444,65,FALSE
110,20270828,"Ranger","CLEC4D",0.00123456790123457,66,FALSE
110,20270828,"Ranger","SULT1B1",0.00119894598155468,67,FALSE
110,20270828,"Ranger","METAP1",0.00103703703703704,68,FALSE
110,20270828,"Ranger","EVL",0.000952380952380953,69,FALSE
110,20270828,"Ranger","ZFP64",0.000933333333333333,70,FALSE
110,20270828,"Ranger","NUP93",0.000833333333333333,71,FALSE
110,20270828,"Ranger","GATA3",0.000833333333333333,72,FALSE
110,20270828,"Ranger","SBK1",0.00080952380952381,73,FALSE
110,20270828,"Ranger","TXK",0.000793650793650793,74,FALSE
110,20270828,"Ranger","RABL2A",0.000784313725490196,75,FALSE
110,20270828,"Ranger","BCL2A1",0.00075224292615597,76,FALSE
110,20270828,"Ranger","KDM2B",0.000701754385964912,77,FALSE
110,20270828,"Ranger","NR1D2",0.000666666666666667,78,FALSE
110,20270828,"Ranger","LRP10",0.000606060606060606,79,FALSE
110,20270828,"Ranger","SART3",0.000606060606060606,80,FALSE
110,20270828,"Ranger","SIRPG",0.000526315789473684,81,FALSE
110,20270828,"Ranger","FAM113B",0.000476190476190476,82,FALSE
110,20270828,"Ranger","RABL2B",0.000434782608695652,83,FALSE
110,20270828,"Ranger","TBC1D4",4e-04,84,FALSE
110,20270828,"Ranger","IL1R2",0.000303030303030303,85,FALSE
110,20270828,"Ranger","METTL9",0,86,FALSE
110,20270828,"Ranger","PJA1",0,87,FALSE
110,20270828,"Ranger","OSGEPL1",0,88,FALSE
110,20270828,"Ranger","MAPK14",0,89,FALSE
110,20270828,"Ranger","DCAF16",0,90,FALSE
110,20270828,"Ranger","Septin 1",0,91,FALSE
110,20270828,"Ranger","NMT2",0,92,FALSE
110,20270828,"Ranger","KIAA0182",0,93,FALSE
110,20270828,"Ranger","PAFAH2",0,94,FALSE
110,20270828,"Ranger","OXNAD1",0,95,FALSE
110,20270828,"Ranger","HLA-DMB",0,96,FALSE
110,20270828,"Ranger","MAPRE2",0,97,FALSE
110,20270828,"Ranger","NAT10",0,98,FALSE
110,20270828,"Ranger","TCERG1",0,99,FALSE
110,20270828,"Ranger","NELL2",0,100,FALSE
110,20270828,"XGBoost","C5orf32",0.391090526648967,1,TRUE
110,20270828,"XGBoost","ARG1",0.215926884986137,2,TRUE
110,20270828,"XGBoost","ANXA3",0.128183298656651,3,TRUE
110,20270828,"XGBoost","C2orf89",0.105871530133486,4,TRUE
110,20270828,"XGBoost","P2RY10",0.10337325727802,5,TRUE
110,20270828,"XGBoost","S100A8",0.0354085993699945,6,TRUE
110,20270828,"XGBoost","GPR18",0.00913398152892586,7,TRUE
110,20270828,"XGBoost","BCL2",0.00456254451684567,8,TRUE
110,20270828,"XGBoost","CCR3",0.00430963997626563,9,TRUE
110,20270828,"XGBoost","MAFG",0.00213973690470787,10,TRUE
111,20270829,"LASSO","C19orf59",0.934409155304059,1,TRUE
111,20270829,"LASSO","P2RY10",0.823678652122022,2,TRUE
111,20270829,"LASSO","THEMIS",0.516365404539472,3,TRUE
111,20270829,"LASSO","UPP1",0.280173079719411,4,TRUE
111,20270829,"LASSO","BCL2",0.245463339186962,5,TRUE
111,20270829,"LASSO","NLRC3",0.212185566568827,6,TRUE
111,20270829,"LASSO","TLR5",0.201857184405881,7,TRUE
111,20270829,"LASSO","KLRG1",0.157421204142997,8,TRUE
111,20270829,"LASSO","PGS1",0.0537273135253869,9,TRUE
111,20270829,"LASSO","TCTN1",0.0358262225982596,10,TRUE
111,20270829,"glmBoost","C19orf59",0.49800597352335,1,TRUE
111,20270829,"glmBoost","P2RY10",0.395529373641665,2,TRUE
111,20270829,"glmBoost","THEMIS",0.375667592431756,3,TRUE
111,20270829,"glmBoost","TLR5",0.19253119860986,4,TRUE
111,20270829,"glmBoost","BCL2",0.137109986640105,5,TRUE
111,20270829,"glmBoost","UPP1",0.128601254462142,6,TRUE
111,20270829,"glmBoost","KLRG1",0.103798907436907,7,TRUE
111,20270829,"glmBoost","NLRC3",0.0885819322338435,8,TRUE
111,20270829,"glmBoost","RASGRP1",0.0794408609419815,9,TRUE
111,20270829,"glmBoost","S100A8",0.0492731120515665,10,TRUE
111,20270829,"glmBoost","FCAR",0.0367446487608633,11,TRUE
111,20270829,"glmBoost","PGS1",0.0253020281280139,12,TRUE
111,20270829,"glmBoost","TCTN1",0.00897263603210565,13,TRUE
111,20270829,"Ranger","CKAP4",0.019138954563249,1,TRUE
111,20270829,"Ranger","SLC38A1",0.018238479598205,2,TRUE
111,20270829,"Ranger","GPR18",0.0166913947660751,3,TRUE
111,20270829,"Ranger","KCNA3",0.0164470794905578,4,TRUE
111,20270829,"Ranger","UPP1",0.0161971595655806,5,TRUE
111,20270829,"Ranger","RORA",0.0150316548948128,6,TRUE
111,20270829,"Ranger","THEMIS",0.0142165168165168,7,TRUE
111,20270829,"Ranger","TRAF5",0.0136575569358178,8,TRUE
111,20270829,"Ranger","P2RY10",0.0132711692494301,9,TRUE
111,20270829,"Ranger","CD3D",0.0130802467301323,10,TRUE
111,20270829,"Ranger","TRA@",0.0129909341865864,11,TRUE
111,20270829,"Ranger","ETS1",0.0121799062874578,12,TRUE
111,20270829,"Ranger","PLEKHA1",0.0117525276655711,13,TRUE
111,20270829,"Ranger","ITK",0.0113239538239538,14,TRUE
111,20270829,"Ranger","KLF12",0.00973931060887583,15,TRUE
111,20270829,"Ranger","C19orf59",0.00946519790913384,16,TRUE
111,20270829,"Ranger","PRKCQ",0.00923881673881674,17,TRUE
111,20270829,"Ranger","IL1R2",0.00874699374699375,18,TRUE
111,20270829,"Ranger","PGS1",0.00852500156847983,19,TRUE
111,20270829,"Ranger","LBH",0.0084794018617548,20,TRUE
111,20270829,"Ranger","DENND2D",0.00801582761250953,21,FALSE
111,20270829,"Ranger","S100A8",0.00766675554719033,22,FALSE
111,20270829,"Ranger","RASGRP1",0.00764931927975406,23,FALSE
111,20270829,"Ranger","GZMM",0.00707912457912458,24,FALSE
111,20270829,"Ranger","NDNL2",0.00686507936507936,25,FALSE
111,20270829,"Ranger","DYRK2",0.00654712945330794,26,FALSE
111,20270829,"Ranger","NMT2",0.00645325434799119,27,FALSE
111,20270829,"Ranger","TSHZ1",0.0063980463980464,28,FALSE
111,20270829,"Ranger","SERPINB1",0.0062320597277119,29,FALSE
111,20270829,"Ranger","OXNAD1",0.0060120459250894,30,FALSE
111,20270829,"Ranger","TNFRSF25",0.00595525826830175,31,FALSE
111,20270829,"Ranger","ANXA3",0.0054955872203954,32,FALSE
111,20270829,"Ranger","NLRC3",0.00537389770723104,33,FALSE
111,20270829,"Ranger","GRB10",0.0053030303030303,34,FALSE
111,20270829,"Ranger","SH3YL1",0.00513993316624896,35,FALSE
111,20270829,"Ranger","FCRL3",0.00489626239511823,36,FALSE
111,20270829,"Ranger","IL32",0.00459785828206881,37,FALSE
111,20270829,"Ranger","TLR5",0.00452035886818495,38,FALSE
111,20270829,"Ranger","SDAD1",0.00438735177865613,39,FALSE
111,20270829,"Ranger","PVRIG",0.00407444894287,40,FALSE
111,20270829,"Ranger","FAIM3",0.00391680782985131,41,FALSE
111,20270829,"Ranger","FBXL16",0.00373913043478261,42,FALSE
111,20270829,"Ranger","MAPK14",0.00342371079213184,43,FALSE
111,20270829,"Ranger","LILRA6",0.00341269841269841,44,FALSE
111,20270829,"Ranger","CD6",0.00330827067669173,45,FALSE
111,20270829,"Ranger","LCK",0.00327777777777778,46,FALSE
111,20270829,"Ranger","IL7R",0.00275613275613276,47,FALSE
111,20270829,"Ranger","RAB32",0.00269151138716356,48,FALSE
111,20270829,"Ranger","Septin 6",0.00256038647342995,49,FALSE
111,20270829,"Ranger","C5orf32",0.00253968253968254,50,FALSE
111,20270829,"Ranger","GADD45A",0.00246666666666667,51,FALSE
111,20270829,"Ranger","GPR183",0.00244444444444444,52,FALSE
111,20270829,"Ranger","SIDT1",0.00231884057971014,53,FALSE
111,20270829,"Ranger","SPOCK2",0.00222222222222222,54,FALSE
111,20270829,"Ranger","IRAK3",0.00215942028985507,55,FALSE
111,20270829,"Ranger","KLRG1",0.00192857142857143,56,FALSE
111,20270829,"Ranger","ARG1",0.0019047619047619,57,FALSE
111,20270829,"Ranger","SIRPG",0.00181818181818182,58,FALSE
111,20270829,"Ranger","ESYT1",0.00175438596491228,59,FALSE
111,20270829,"Ranger","TBC1D4",0.00173913043478261,60,FALSE
111,20270829,"Ranger","TRIB2",0.00173913043478261,61,FALSE
111,20270829,"Ranger","CD96",0.00166666666666667,62,FALSE
111,20270829,"Ranger","TCF7",0.00160919540229885,63,FALSE
111,20270829,"Ranger","C2orf89",0.00158730158730159,64,FALSE
111,20270829,"Ranger","SKAP1",0.00155555555555556,65,FALSE
111,20270829,"Ranger","SSBP2",0.00153846153846154,66,FALSE
111,20270829,"Ranger","FAM102A",0.00151515151515151,67,FALSE
111,20270829,"Ranger","GYG1",0.00138888888888889,68,FALSE
111,20270829,"Ranger","ABLIM1",0.00133333333333333,69,FALSE
111,20270829,"Ranger","PJA1",0.00133333333333333,70,FALSE
111,20270829,"Ranger","EVL",0.00117647058823529,71,FALSE
111,20270829,"Ranger","TCTN1",0.00111111111111111,72,FALSE
111,20270829,"Ranger","LEF1",0.00106666666666667,73,FALSE
111,20270829,"Ranger","CD3G",0.000952380952380952,74,FALSE
111,20270829,"Ranger","FCAR",0.000909090909090909,75,FALSE
111,20270829,"Ranger","HP",0.000909090909090909,76,FALSE
111,20270829,"Ranger","CD5",0.00074074074074074,77,FALSE
111,20270829,"Ranger","KIAA0748",0.000634920634920635,78,FALSE
111,20270829,"Ranger","FLT3LG",0,79,FALSE
111,20270829,"Ranger","STMN3",0,80,FALSE
111,20270829,"Ranger","BCL11B",0,81,FALSE
111,20270829,"Ranger","S100A12",0,82,FALSE
111,20270829,"Ranger","GATA3",0,83,FALSE
111,20270829,"Ranger","DPP4",0,84,FALSE
111,20270829,"Ranger","FCER1A",0,85,FALSE
111,20270829,"Ranger","BCL2",0,86,FALSE
111,20270829,"Ranger","SMAD3",0,87,FALSE
111,20270829,"Ranger","Septin 1",0,88,FALSE
111,20270829,"Ranger","ATP8B2",0,89,FALSE
111,20270829,"Ranger","EPHX2",0,90,FALSE
111,20270829,"Ranger","NELL2",0,91,FALSE
111,20270829,"Ranger","HK3",0,92,FALSE
111,20270829,"Ranger","SBK1",0,93,FALSE
111,20270829,"Ranger","UBASH3A",0,94,FALSE
111,20270829,"Ranger","FBXO21",0,95,FALSE
111,20270829,"Ranger","ZNHIT6",0,96,FALSE
111,20270829,"Ranger","CD177",0,97,FALSE
111,20270829,"Ranger","WDR54",0,98,FALSE
111,20270829,"Ranger","TRD@",0,99,FALSE
111,20270829,"Ranger","IL23A",0,100,FALSE
111,20270829,"XGBoost","C19orf59",0.638400708034776,1,TRUE
111,20270829,"XGBoost","P2RY10",0.350862369051141,2,TRUE
